R:A::C:P,0 1 3,2 5,4 6
0 1 3,0.5816876122082585,0.19210053859964094,0.22621184919210055
2 5,0.4743935309973046,0.2641509433962264,0.261455525606469
4 6,0.3577586206896552,0.28663793103448276,0.35560344827586204
