R:A::C:P,0,1 2 5,3 4 6
0,0.029449423815621,0.03585147247119078,0.028169014084507043
1 2 5,0.11523687580025609,0.30985915492957744,0.2266325224071703
3 4 6,0.029449423815621,0.1088348271446863,0.11651728553137004
