R:A::C:P,0,1 5 6,2,3 4
0,0.16911764705882354,0.07988165680473373,0.05660377358490566,0.0845771144278607
1 5 6,0.5808823529411765,0.6124260355029586,0.49056603773584906,0.5422885572139303
2,0.16911764705882354,0.20710059171597633,0.2830188679245283,0.24378109452736318
3 4,0.08088235294117647,0.10059171597633136,0.16981132075471697,0.12935323383084577
