R:A::C:P,0,1 5 6,2,3 4
0,0.029449423815621,0.034571062740076826,0.0076824583866837385,0.02176696542893726
1 5 6,0.10115236875800256,0.26504481434058896,0.06658130601792574,0.13956466069142126
2,0.029449423815621,0.08962868117797695,0.03841229193341869,0.06274007682458387
3 4,0.014084507042253521,0.04353393085787452,0.023047375160051217,0.03329065300896287
