R:A::C:P,0,1,2,3,4 5,6
0,0.2153846153846154,0.13953488372093023,0.10638297872340426,0.0967741935483871,0.09174311926605505,0.044444444444444446
1,0.5153846153846153,0.5,0.425531914893617,0.3064516129032258,0.42201834862385323,0.24444444444444444
2,0.13076923076923078,0.23255813953488372,0.2553191489361702,0.3387096774193548,0.1743119266055046,0.2222222222222222
3,0.023076923076923078,0.03488372093023256,0.09574468085106383,0.08064516129032258,0.08256880733944955,0.1111111111111111
4 5,0.06923076923076923,0.046511627906976744,0.07446808510638298,0.12903225806451613,0.11926605504587157,0.2
6,0.046153846153846156,0.046511627906976744,0.0425531914893617,0.04838709677419355,0.11009174311926606,0.17777777777777778
