R:A::C:P,0,1,2,3,4,5,6
0,0.2153846153846154,0.13953488372093023,0.10638297872340426,0.0967741935483871,0.08620689655172414,0.09803921568627451,0.044444444444444446
1,0.5153846153846153,0.5,0.425531914893617,0.3064516129032258,0.46551724137931033,0.37254901960784315,0.24444444444444444
2,0.13076923076923078,0.23255813953488372,0.2553191489361702,0.3387096774193548,0.1724137931034483,0.17647058823529413,0.2222222222222222
3,0.023076923076923078,0.03488372093023256,0.09574468085106383,0.08064516129032258,0.034482758620689655,0.13725490196078433,0.1111111111111111
4,0.023076923076923078,0.023255813953488372,0.05319148936170213,0.016129032258064516,0.0,0.13725490196078433,0.13333333333333333
5,0.046153846153846156,0.023255813953488372,0.02127659574468085,0.11290322580645161,0.10344827586206896,0.0,0.06666666666666667
6,0.046153846153846156,0.046511627906976744,0.0425531914893617,0.04838709677419355,0.13793103448275862,0.0784313725490196,0.17777777777777778
