R:A::C:P,0,1 2 3 5,4 6
0,0.022988505747126436,0.02442528735632184,0.005747126436781609
1 2 3 5,0.11853448275862069,0.34051724137931033,0.15445402298850575
4 6,0.040948275862068964,0.17385057471264367,0.11853448275862069
