R:A::C:P,0,1 2 3 5,4 6
0,0.43243243243243246,0.4594594594594595,0.10810810810810811
1 2 3 5,0.19320843091334894,0.5550351288056206,0.25175644028103045
4 6,0.12284482758620689,0.521551724137931,0.35560344827586204
