R:A::C:P,0,1,2,3,4,5,6,7,p
0,0,18,3,3,7,7,5,12,5
1,37,0,25,16,17,4,24,12,31
2,7,17,0,14,10,6,17,2,8
3,1,1,6,0,3,4,3,0,4
4,3,0,1,3,0,0,2,0,5
5,3,0,2,5,1,0,3,2,1
6,1,1,4,1,5,3,0,1,0
7,3,0,0,0,0,0,0,0,2
p,5,0,1,1,2,0,2,1,0
