R:A::C:P,0 5,1,2,3 4 6
0 5,0.12698412698412698,0.05555555555555555,0.015873015873015872,0.03968253968253968
1,0.14285714285714285,0.1746031746031746,0.07142857142857142,0.07936507936507936
2,0.05555555555555555,0.031746031746031744,0.07142857142857142,0.05555555555555555
3 4 6,0.007936507936507936,0.0,0.015873015873015872,0.05555555555555555
