R:A::C:P,0,1 2,3,4 5,6
0,0.12598425196850394,0.06467661691542288,0.016853932584269662,0.030555555555555555,0.010101010101010102
1 2,0.515748031496063,0.5746268656716418,0.4101123595505618,0.3972222222222222,0.3939393939393939
3,0.06692913385826772,0.06467661691542288,0.08426966292134831,0.08611111111111111,0.06565656565656566
4 5,0.0984251968503937,0.10696517412935323,0.1797752808988764,0.14444444444444443,0.08585858585858586
6,0.19291338582677164,0.1890547263681592,0.3089887640449438,0.3416666666666667,0.4444444444444444
