R:A::C:P,0,1 3 4,2 5,6
0,0.4117647058823529,0.3382352941176471,0.22058823529411764,0.029411764705882353
1 3 4,0.25704225352112675,0.3591549295774648,0.30633802816901406,0.07746478873239436
2 5,0.1678832116788321,0.48175182481751827,0.25547445255474455,0.0948905109489051
6,0.16216216216216217,0.40540540540540543,0.21621621621621623,0.21621621621621623
