R:A::C:P,0,1 3 4,2 5,6
0,0.2153846153846154,0.11165048543689321,0.10344827586206896,0.044444444444444446
1 3 4,0.5615384615384615,0.49514563106796117,0.6,0.4888888888888889
2 5,0.17692307692307693,0.32038834951456313,0.2413793103448276,0.28888888888888886
6,0.046153846153846156,0.07281553398058252,0.05517241379310345,0.17777777777777778
