R:A::C:P,comedy,history,tragedy
comedy,0.53,0.23367697594501718,0.2711864406779661
history,0.17666666666666667,0.5292096219931272,0.23728813559322035
tragedy,0.29333333333333333,0.23711340206185566,0.4915254237288136
