R:A::C:P,comedy,history,tragedy
comedy,0.5463917525773195,0.23367697594501718,0.21993127147766323
history,0.20152091254752852,0.5855513307984791,0.21292775665399238
tragedy,0.32234432234432236,0.25274725274725274,0.4249084249084249
