R:A::C:P,0 5 6,1 4,2,3
0 5 6,0.12698412698412698,0.0873015873015873,0.015873015873015872,0.015873015873015872
1 4,0.15873015873015872,0.21428571428571427,0.07936507936507936,0.047619047619047616
2,0.05555555555555555,0.047619047619047616,0.07142857142857142,0.03968253968253968
3,0.007936507936507936,0.007936507936507936,0.007936507936507936,0.015873015873015872
