R:A::C:P,0 5,1 2,3,4 6
0 5,0.1580188679245283,0.11940298507462686,0.12359550561797752,0.08505154639175258
1 2,0.4481132075471698,0.5746268656716418,0.4101123595505618,0.4175257731958763
3,0.07783018867924528,0.06467661691542288,0.08426966292134831,0.07216494845360824
4 6,0.3160377358490566,0.24129353233830847,0.38202247191011235,0.4252577319587629
