R:A::C:P,0 5,1 2,3,4 6
0 5,0.3941176470588235,0.2823529411764706,0.12941176470588237,0.19411764705882353
1 2,0.2896341463414634,0.3521341463414634,0.11128048780487805,0.24695121951219512
3,0.3235294117647059,0.2549019607843137,0.14705882352941177,0.27450980392156865
4 6,0.28879310344827586,0.20905172413793102,0.14655172413793102,0.35560344827586204
