R:A::C:P,0 5,1 2,3,4 6
0 5,0.048132183908045974,0.034482758620689655,0.015804597701149427,0.023706896551724137
1 2,0.13649425287356323,0.16594827586206898,0.05244252873563218,0.11637931034482758
3,0.023706896551724137,0.01867816091954023,0.010775862068965518,0.020114942528735632
4 6,0.09626436781609195,0.06968390804597702,0.04885057471264368,0.11853448275862069
